1255318	1160
1151260	1496
1178544	293387
1178541	561879
276773	190968
276772	190968
276771	207920
276770	158786
528354	485
1331245	518
1122949	33031
1054860	1951
904801	1280
904800	1280
904803	1280
904802	1280
904804	1280
508584	28183
508585	28183
1295667	470
535026	1423
487899	339
595	28901
594	28901
597	28901
596	28901
598	28901
479432	2001
1203548	84112
862717	1126
1334626	770
1334628	488447
1054862	42235
747507	747503
1191524	1199245
747509	747503
1191523	1134405
707209	56454
1182731	562
401473	1689
546268	28449
546267	489
546266	488
546265	486
546264	484
546263	495
546262	483
1403849	1280
868167	562
868166	562
868163	562
868162	562
868161	562
868160	562
1169307	1351
1169306	1351
1169305	1351
1169304	1351
1169303	1351
1169302	1351
1259813	29562
1331244	518
672190	1307
1071770	813
1071771	813
1071774	813
1071775	813
1071776	813
1234773	54299
1151416	1496
1390084	1314
1390082	1314
1390080	1314
1390081	1314
1388425	1280
1388424	1280
1388427	1280
1388426	1280
1388421	1280
1388420	1280
1121413	53245
1402733	1280
1295718	1773
1364991	777
1397921	1773
1364990	777
1265757	198252
1265756	198252
1155083	1280
668349	1773
668348	1773
1357507	1126
1388626	1280
668341	1773
668342	1773
1388624	1280
1344090	1189232
1388623	1280
1388622	1280
449549	1126
1357508	212354
525374	1282
1328373	573
1398061	1280
1398064	1280
1398065	1280
1121879	364763
1121878	364764
1121871	88132
1121870	191577
1121873	225084
1121875	446681
1121874	38402
1121877	121039
1121876	270495
1398069	1280
1328376	573
1071783	813
593081	68334
1328375	573
988943	988938
1192677	28901
1225722	1496
1158527	1280
1158526	1280
1158524	1280
1158523	1280
1158522	1280
1158521	1280
1158520	1280
1158529	1280
1158528	1280
1157381	1351
1017030	562
1159899	28901
1284790	573
1308610	550
214675	173
465559	180978
1281113	562
1266512	1280
1233171	1490
81407	51367
1192670	28901
765698	39645
1310761	470
1281274	562
1281118	562
1192673	28901
1192663	28901
1281278	562
1281279	562
1284793	573
1400157	562
403779	770
403778	770
697902	562
115337	1219
1117099	1117098
481146	438
1388582	1280
1388583	1280
1388580	1280
1388586	1280
1388584	1280
1388585	1280
1388588	1280
1279018	40324
1177153	573
549294	1126
159087	259537
1302272	528209
1388700	1280
1402749	1280
1402748	1280
1402743	1280
1402741	1280
1402740	1280
1402747	1280
1402746	1280
1402745	1280
1005048	158899
1048808	54396
1124947	28901
1191464	210
1191460	52133
1124949	28901
903929	470
903928	470
903920	470
1216007	151081
1216006	92172
1224694	312883
1192652	28901
1221587	59512
1221580	1126
1151350	1496
555881	263511
555880	263511
1192679	28901
511691	1309
1073382	654
449498	44823
449499	44823
1284799	573
1127356	562
1127354	28901
1127355	28901
1127353	28901
1146883	138336
1244119	28901
1146882	287
1223520	661190
1223521	290309
391936	1306787
1223525	60921
1343558	28450
1343559	28450
1223527	273678
1223528	273677
1388713	1280
1073388	817
463232	1176
463233	1176
463230	1176
463236	54296
463237	54296
463235	1176
516950	1313
622639	1185873
622638	1185873
280477	1392
123835	727
123833	727
123832	727
1343752	317
1286351	562
585136	1280
585137	1280
585134	1280
585135	1280
585132	1280
585133	1280
585130	1280
585131	1280
585138	1280
585139	1280
1308687	573
1308686	573
1341684	36855
1274905	562
1311090	470
1328311	139
1328310	367190
1328313	1172192
1328312	66347
1328315	287
1274901	562
930770	28901
930771	28901
930773	28901
930774	28901
930775	28901
1028809	67332
1207034	210
1207037	562
1028800	399
1028801	399
1346048	1280
1028803	726
1189356	1035353
1189357	1035353
1189354	1035353
1189355	1035353
1189352	1035353
1189350	1035353
1189351	1035353
1189359	1035353
1104555	128152
1104554	128152
1104553	128152
1104552	128152
1104551	128152
1104550	128152
1310958	470
1335419	1764
1310952	470
1310953	470
1310954	470
1310955	470
1310956	470
1276218	301585
1276219	2141
1151218	562
1151219	562
1151212	1351
1151210	1351
1151211	1351
1151216	562
1151217	562
1151214	562
1151215	562
1292090	1428
1292091	1428
1292092	1428
1292093	1428
1292094	1428
1292095	1396
871571	2052
1134671	1639
754518	384
926510	487
1316929	1423
1316928	2055
1122926	401638
1122924	669462
1122925	225906
1122922	363858
1122923	217090
1122920	306543
1238205	670
1238204	670
1238207	670
1238206	670
1219051	99597
1122928	400061
1122929	121719
936136	384
1286334	562
1286336	562
1286337	562
1286330	562
1286331	562
1286332	562
1286338	562
1398006	1280
1398007	1280
1398004	1280
1398005	1280
1398002	1280
1398003	1280
1398000	1280
1398001	1280
1398009	1280
1288971	45497
992167	632
992166	632
992161	632
992160	632
992163	632
35802	235
553575	1280
553574	1280
553577	1280
553576	1280
553571	1280
553570	1280
553573	1280
553572	1280
553579	1280
553578	1280
1138888	1352
1397886	1773
1138889	1352
515304	629298
741093	562
1333620	1496
205326	238834
888051	710238
888059	710239
888058	28113
155920	2371
1157366	1351
1001992	562
1157367	1351
1138885	1352
1001991	562
1394902	118323
505728	505727
1399061	28901
994484	930166
1154844	1311
1154846	1311
1028490	1589
1154841	1311
1154842	1311
168378	1160
1338526	1352
1338524	1352
1338528	1352
605	28901
604	28901
607	28901
600	28901
991944	666
991945	666
991942	666
991943	666
991940	666
991941	666
991948	666
1137265	351187
1323691	1307
1137264	351187
1137263	351187
1137262	351187
903525	94625
903524	139208
903522	1597
903521	1280
903520	1452
1137260	351187
1160187	235
1160184	235
1160185	235
1160182	235
1160183	235
1160180	235
1160181	235
1160188	235
1392508	948
1123957	550
509169	339
337330	1590
1327994	1351
180843	1428
180844	1428
180847	1428
180846	1428
1388338	1280
1284830	573
319546	781
935708	28901
1352357	210
366649	366648
1388333	1280
241431	241430
241439	241438
1388334	1280
889206	1343
889205	257758
889204	68892
889201	45634
1345549	210
1345548	210
1150601	303
29473	28901
29472	28901
29475	28901
29474	28901
29477	28901
29476	28901
29479	28901
29478	28901
262926	35624
1154823	1311
1218598	28184
267747	1747
267748	2118
1218591	293085
1218597	28184
1218596	28184
1218595	28183
1218594	28183
1154862	1311
1154863	1311
282459	1280
282458	1280
1154869	1311
649762	89014
649760	28135
649761	28137
649764	84109
1124972	28901
1311804	28090
1124970	28901
882020	1639
1355530	210
1214901	1280
1339268	29380
1269005	562
1248403	195
1160228	29461
1394651	670
1394657	670
1394655	670
1295701	470
1295700	470
1295703	470
1295702	470
1295705	470
1295704	470
1295707	470
1295706	470
1295709	470
1295708	470
273121	844
273123	633
593275	9
334727	1452
550691	562
550690	562
550693	208962
550692	208962
550694	564
1388001	1280
1310835	470
1310838	470
991960	666
991961	666
1324966	1428
1392029	1280
1311123	470
1045872	1206
1045873	1206
1045874	1206
1045875	1206
1045876	201077
1392027	1280
1311128	470
1311129	470
1331204	518
1392025	1280
635013	863643
1035817	216816
1402571	287
996810	173
1227358	86662
1105110	787
565040	216816
882845	55601
565042	216816
565045	1341119
565047	1639
463252	1126
1221582	45916
1112244	83554
1388339	1280
1230595	382
1388331	1280
1388330	1280
1388332	1280
1388335	1280
1388337	1280
1388336	1280
1112246	83554
1185697	53413
1185694	53413
1185693	53413
1185692	53413
1147167	562
1147166	562
1147165	562
1147164	562
1147163	562
1147161	1423
1112240	83554
1156999	1280
1147169	562
1147168	562
1324276	1773
1112241	83554
1324273	1773
531299	136073
1112242	83554
1265629	28901
1265628	28901
1265627	28901
1265626	28901
1112243	83554
572503	33959
694515	562
694514	562
1280972	562
1295651	470
1041153	382
1295650	470
371757	283822
371756	283822
371755	283820
371754	292586
371758	283822
1041159	110322
520140	1773
520141	1773
1049940	173
1049941	29507
1049942	29507
1049943	29507
1049944	29507
1049946	29507
1049947	29507
751579	399100
751578	751577
1169218	235
751574	118323
1295659	470
1169211	235
1169210	235
1292357	86840
941440	1351
232846	511
1308718	1282
883077	131111
1084561	211008
1084563	402401
1346059	1280
981331	471
981332	48296
981333	134533
981336	108980
1289128	675502
258801	1160
1230593	382
44276	173
44275	173
44272	1587
1346053	1280
459495	118562
1151402	1496
56427	56438
1335640	36745
1208661	413497
207291	285
1151405	1496
1151404	1496
65096	72020
65095	118322
656384	562
656385	562
656386	562
656387	562
656380	562
656381	562
656382	562
656388	562
656389	562
269671	269670
1160173	235
1160172	235
367181	28901
1160177	235
1160176	235
1160175	235
1001588	173
1001585	300
1001586	173
1001583	1580
1266844	438
1353532	680197
762051	136609
1156940	346
399126	118562
529374	196180
1221285	470
1227729	513223
1138926	1352
1245029	1392
1138921	1352
1292046	712258
1117943	380
180862	1428
1321781	1321780
537973	1597
537972	35818
537971	213
537970	123841
180869	1428
1308707	1280
1292047	712258
1242096	28901
1242092	28901
199310	562
441952	263
1292045	86840
313628	256847
903814	1736
903818	35839
1334071	1773
1123248	398037
1123249	671224
1123240	210512
1123241	459515
1123242	360056
316067	1203471
315271	1166
1122599	417574
1068975	82116
1331671	303
1169240	29461
1160720	233316
1297579	851
42323	55601
255707	9
1770	1764
1227720	1126
398235	283877
398514	1681
398511	79885
398512	35825
398513	1681
111780	102116
1075082	1280
1220596	213419
1173477	28901
673198	251701
574521	562
56110	118323
1173471	28901
293451	1188
213768	213767
1346052	1280
1112211	29581
1239787	1313
213765	118562
213764	129910
1286086	633
1105330	562
1365648	53413
1087446	573
1286085	633
1239788	1313
1069618	487
1069619	487
1304273	563188
1069612	487
1069613	487
1069617	487
1069614	487
1286088	633
1151108	54311
1094506	28901
1094502	33047
1094508	28896
866778	39777
866779	1260
1403883	1280
1403882	1280
1403881	1280
1403880	1280
1403887	1280
1403886	1280
1403885	1280
1403889	1280
1403888	1280
1212488	40324
755732	191579
755730	1126
1192582	28901
1387027	1352
701047	40214
1053207	1396
1331282	520
526979	1396
526978	1396
526975	1396
526974	1396
526977	1396
526976	1396
526971	1396
526970	1396
526973	1396
526972	1396
1192580	28901
1075085	813
83167	317
449444	1126
1232724	35617
1232727	1354
1232728	1354
880525	1313
880524	1313
880526	28139
1307439	487
1307438	487
1157417	1352
1244090	1311
1005548	562
1005549	562
1005544	562
1005545	562
1005546	562
1005547	562
1005540	562
1005541	562
1005542	562
1005543	562
1117110	587753
875051	1280
875050	1280
875053	1280
875052	1280
875055	1280
875057	1280
875056	1280
1290451	287
1310825	470
476281	168169
476282	375
1310827	470
1267580	33934
1001725	36809
324925	34090
1191280	210
1242107	28901
1332068	1332064
1310822	470
1116132	562
747730	264682
747731	264682
1191282	210
1333575	1311
1226677	1579
1333574	1311
1157409	1351
1157408	1351
1333577	1311
1157400	1351
1157402	1351
1157405	1351
1157404	1351
1157407	1351
1157406	1351
1191287	210
1333576	1311
1191286	210
1333540	287
1333541	287
1097559	197653
1333571	1311
1333545	287
1333570	1311
1333572	1311
341037	562
1192589	28901
999438	158
999439	158
1333578	1311
999436	158
999435	158
999432	158
999433	158
999431	158
1138893	1352
177437	2296
177439	84980
1388670	1280
1388672	1280
1388673	1280
1388674	1280
1388675	1280
928810	1280
928811	1280
928813	1280
928814	1280
928815	1280
1403921	1280
1403922	1280
1403924	1280
1403926	1280
683837	1640
1339331	817
1055294	1179
1169193	351187
1158638	1352
1255620	104336
1157016	1280
1157017	1280
795359	1295609
1122995	1747
1122994	556499
1122993	28137
1122992	386414
1122990	185294
1122999	348582
1330033	28901
1346061	1280
1346067	1280
1388735	1280
1346068	1280
1388008	1280
1339335	817
1132765	59513
1132764	1112103
1132761	1113548
1132760	1132759
1132763	493199
1132762	1113549
1397897	1773
665954	28116
665953	28111
665952	1479
217116	217115
1339336	817
1378072	47917
227377	777
57481	583357
1007103	189691
1308697	287
868210	562
1308694	287
1386015	28901
1402179	1773
1215740	1172
1208611	28901
1308692	287
1345599	210
1308690	287
521004	727
521006	485
521007	139
521000	587
521003	147207
521008	139
521009	139
34039	28901
979559	1390
1278245	546
1305736	646273
1402663	1280
539329	28110
1394554	670
1305737	264027
396588	1033854
1243597	28901
1310687	470
1394555	670
379368	1219
379369	1219
379366	1219
379367	1219
379364	1219
379365	1219
379363	1219
379360	1247
133419	109265
254945	779
1385544	1280
1385547	1280
1385546	1280
1385549	1280
1385548	1280
1181778	562
1310161	1718
1310160	651457
1310163	197
1217658	134534
1181772	562
1181773	562
1181774	562
1181776	562
1181777	562
649189	1911
1345596	210
1345597	210
1345594	210
1345592	210
1345593	210
1436	1428
1434	1428
1435	1428
1432	1428
1433	1428
1430	1428
1134818	1352
1310664	470
1356861	657445
1195245	53321
1261131	309868
1388207	1280
1388206	1280
1388201	1280
1388200	1280
1388203	1280
1388202	1280
1173778	28901
520499	29461
1134812	1352
1357389	1535
1357384	270498
1357385	1490
1357386	1529
1357387	89153
1357382	1683
1357383	35833
1388022	1280
1134816	1352
530019	1314
530018	1314
530010	1314
530013	1314
530012	1314
530015	1314
530014	1314
530017	1314
530016	1314
316237	44822
316232	44825
1281220	562
1189569	59512
1365830	75985
1070744	197
1245476	61305
1167009	714
1236481	293386
1236483	1784
1104326	550
1245478	1352
1104322	1358
1349822	1099853
992169	632
1203609	328812
1203608	291645
1203606	501571
1203605	671222
1203604	712471
1203603	712216
1203602	712156
1284820	573
1112111	1112110
349968	634
349967	33060
349966	29484
349965	631
550669	180978
1388271	1280
1224631	1224629
1224630	1224629
1388278	1280
1388279	1280
1400175	573
1400172	573
1141110	100901
694431	33002
694432	269253
694433	1008
694434	342666
694435	309889
694437	29528
694438	28195
694439	309891
573619	190968
1181	1179
1386995	1352
1212564	624
1240376	562
1403024	1773
1403023	1773
1403022	1773
1045881	1208
1045880	1208
1257039	1309
1257038	1309
1310753	470
340	339
1257036	615
1192690	28901
214092	632
1053235	1396
1053234	1396
1053237	1396
1182735	562
1182734	562
1182737	562
1053232	1396
1182733	562
1182732	562
1328449	562
1349824	470
992018	210
1401078	28127
1401079	35519
1359190	786
1358812	33072
1353979	1288
1353978	624
1359198	35791
1392062	1280
1310727	470
1310726	470
1224922	1280
913090	562
913091	562
1192684	28901
1034809	28035
1255689	112234
745776	502394
693216	413502
450439	64178
585508	1282
585503	135083
585507	1282
38294	38293
1149132	1358
316275	40269
316274	65
1095239	171199
1095238	477181
1338010	75105
1284237	28901
1284236	28901
1284235	28901
979211	1282
1399078	28901
1399070	28901
1399071	28901
1399072	28901
1399073	28901
1399074	28901
1399076	28901
1399077	28901
387903	1178
387902	1178
387906	119534
1230467	317
1230466	294
1392064	1280
1136428	168697
1136429	168697
1136424	351187
1136425	168697
1189526	59512
1189521	59512
1189523	59512
1189522	59512
1189529	59512
1189528	59512
459420	1781
459424	261524
1311238	470
1311239	470
1311232	470
1311230	470
1311231	470
1311236	470
1311237	470
1311234	470
399739	300
593254	1773
593255	1773
593256	1773
593250	1773
593253	1773
114517	654
653733	936456
1217627	470
1217628	470
1217629	470
1323658	1280
120575	485
1182702	562
633710	633707
633711	633707
1182703	562
668592	64178
1149134	36809
261317	9
261318	9
1182706	562
1312904	446
875454	1175452
1182707	562
1206103	752140
1084226	632
1206105	1351
1206104	1406
1068913	92934
1201032	197
1201033	111504
479374	248450
132268	1428
132264	1428
132265	1428
132266	1428
132267	1428
1201039	1423
1095743	736
1095742	726
1095741	1303
1095740	1303
1095747	859
1095746	729
1095745	729
1095744	735
1095749	752
1095748	490
561995	174
645908	230752
645909	230752
270629	1126
1392089	1280
1392086	1280
1392087	1280
1392080	1280
1392081	1280
1392082	1280
1392083	1280
1402184	1773
1114949	28901
1114948	28901
1114943	83656
1323657	1280
1114946	28901
1123001	33012
1331205	518
226185	1351
226186	818
1398948	470
1185662	53413
1331203	518
1123024	54010
1116136	562
1134769	118562
1116137	562
1310906	470
1004306	1004305
1123025	103441
857110	1309
1136430	168697
857111	1309
857113	1309
1116138	562
857114	1309
1116139	562
857115	1309
857116	1309
1388400	1280
1382700	562
1388406	1280
1310650	470
54303	387437
1339286	817
1154870	1311
1120961	76980
1284325	28901
1311060	470
1120962	511
1284324	28901
1120963	163869
1284327	28901
1284326	28901
1227363	228229
1227360	263476
1227361	311334
1284321	28901
1284320	28901
1311067	470
1284323	28901
887326	2051
526218	826
887324	723
887320	195
887321	195
406425	95486
1210046	364298
1235558	863372
872674	1314
872670	1314
872671	1314
872672	1314
872673	1314
447213	1491
562994	321195
1310750	470
1273268	196
1273269	196
1149860	365349
1149861	365349
1290997	86840
1290995	409322
1290999	409322
1255650	71451
565655	37734
565654	37734
565657	1352
565656	1352
565651	1351
565650	1351
565653	1353
565652	37734
565659	1352
565658	1352
1359170	784
45258	781
136196	35779
136197	35779
512151	77022
1255655	333962
1158286	536059
1128947	573
1403856	1280
1403857	1280
1403850	1280
1403851	1280
1403858	1280
1403859	1280
1050217	1314
329566	59512
329561	59512
1050219	83554
329562	54307
1134407	126345
980868	980867
329568	59512
372488	54296
372489	1176
315750	1408
1297620	562
945539	28901
1123274	148
1368424	1402
1233072	1233071
869669	562
946515	92942
1189561	59512
234714	118562
234713	118562
1189560	59512
234712	118562
234711	54311
1189563	59512
1368428	887144
1189566	59512
1189567	59512
1189568	59512
1248417	1491
1194649	128152
1388086	1280
1248414	337
992005	666
886877	106634
1193116	129910
907271	813
907270	813
1248410	1423
1194643	128152
1219064	512650
1219066	670
1219067	691
1219060	267128
1219062	198815
1219068	693
476272	53443
445971	214853
445970	28117
445973	261299
445972	169435
445975	147206
445974	1547
1388094	1280
1388095	1280
1388096	1280
1388090	1280
1388091	1280
1388092	1280
925769	666
1240331	60848
1339323	817
1240337	1240336
1225196	1309
1240335	60848
1225195	1309
1225194	1309
1225193	1309
1225190	1309
1249634	615
508579	28183
508578	28183
508575	28182
508577	28183
508576	28182
1311162	470
525341	1598
1045878	1208
520445	418409
520444	505729
1045879	1208
529122	1428
331635	85991
331636	83554
486408	47715
486409	28025
314265	344736
1173947	28901
290339	28141
290338	545
290337	571
1262350	317
1328370	573
871541	544580
506619	9
1338518	1390
1338519	1351
1189545	59512
1224711	1126
1388162	1280
387425	476
1081927	287
1400931	1773
648761	28450
1247534	28901
1004151	574560
1381097	257438
179408	482564
1004159	574560
335543	119484
335541	863
1214150	1307
1189479	59512
1169260	1280
1169261	1280
1169262	1280
1169263	1280
1169264	1280
1169265	1280
1169267	1280
1169268	1280
1169269	1280
1115518	652013
1243580	28901
1243582	28901
1243584	28901
1243588	28901
32035	294
1324291	1773
1324294	1773
1324296	1773
1311010	470
1169367	562
1394676	670
1169366	562
462679	28074
669364	119532
669365	119532
669366	157736
669367	64178
1263833	615
483256	1126
483257	1423
483255	1126
914138	1313
914139	1313
914134	1313
914135	1313
914136	1313
914130	1313
914131	1313
1169363	562
1155725	562
1265651	28901
582899	53399
89187	314263
1265653	28901
544719	109265
1265657	28901
1388351	1280
184427	33059
1388354	1280
1265659	28901
1279019	152475
926452	1313
926453	1313
926450	1313
926451	1313
926456	1313
926457	1313
926454	1313
926455	1313
926458	1313
926459	1313
1125717	52768
1145171	487
1341181	1401027
1234379	485
1234378	29546
1224704	1126
1224707	1126
1224706	1126
1224701	1126
1224700	1126
1224703	1126
1224702	1126
1224709	1126
459673	75695
459672	459663
459677	105352
459676	105352
459675	75695
459674	75695
459679	105352
459678	105352
1041145	384
1385959	28901
1385952	28901
1385953	28901
1385950	28901
1385951	28901
1385956	28901
1385954	28901
1385955	28901
284499	135104
1311139	470
329574	59512
984247	28901
984246	28901
984243	28901
984240	28901
329572	59512
329573	59512
984249	28901
1310642	470
1183430	1183401
723888	1452
879310	712531
1315148	470
1266925	35799
1382975	212446
1382978	162986
1031258	933336
1265643	28901
1031254	933307
1265642	28901
1265641	28901
1265647	28901
1265646	28901
1244112	28901
1265644	28901
1158100	119532
1244113	28901
1354177	33894
1244116	28901
1354178	33894
1230619	110321
1354179	33894
1244117	28901
1169185	351187
1169184	351187
1169187	351187
1169186	351187
1169181	351187
1169180	351187
1169183	351187
1211575	287
1121035	146938
1121034	34011
1121030	364039
1121033	34010
1121032	418702
1230614	382
1286879	1358
1283331	354
1324254	1773
1311091	470
1230613	382
1324251	1773
1182749	1747
1387338	28901
1115807	1351
1115805	1282
1115803	1655
1324253	1773
1345544	210
1189514	59512
1123062	484882
316284	1971
316280	1950
868199	562
1345541	210
1385542	1280
1345540	210
300279	70799
1345542	210
489144	1176
1385545	1280
980869	980867
1310670	470
1310673	470
1310676	470
1391471	1351
1049805	173
1385856	1590
1385855	1590
1385854	1179
1385853	477181
1385852	1184
1116068	562
365460	118562
365461	118562
365462	118562
365463	118562
365464	118562
1255310	552
1357992	1351
1328323	935699
723875	1126
723874	1126
723877	1126
723876	1126
723871	1126
723870	1126
723873	1126
723872	1126
1303522	1368313
1214224	1314
1214221	210
1091499	1773
1214223	210
1214222	210
631088	322865
631089	322865
631084	322865
631085	322865
631086	322865
631087	322865
1191061	571
1311004	470
1388034	1280
1324330	1280
402749	224012
402748	224012
992168	632
1357279	317
1357274	317
1357275	317
1357276	317
1357277	317
1357270	317
1357271	317
1357272	317
1357273	317
553237	69897
553238	69897
363754	1353277
1192749	28901
1123519	316
1112237	83554
1112236	83554
1112231	83554
1112230	83554
935598	487
1112239	83554
225937	1033846
990325	287
935594	487
990324	287
990327	287
1091239	882386
755919	632
755918	632
755917	632
755916	632
755915	632
755914	632
755913	632
755912	632
755911	632
755910	632
358543	54296
358542	54296
358541	54296
358540	54296
358547	264679
358546	264679
358545	264679
358544	264679
358549	136072
358548	136072
1238884	2743
1357288	317
743972	716
743973	29575
743971	2128
743974	386891
944546	28197
1388035	1280
41529	28901
41521	28901
41520	28901
41524	28901
41527	54736
1165946	562
1165941	562
990328	287
941824	53422
1165940	562
1397863	1773
1296322	1167
1397888	1773
1111728	82979
1111729	489915
882569	128152
882563	128152
882561	128152
882567	128152
882566	128152
882565	128152
882564	128152
160845	1510
207825	187400
1223536	39122
1051353	562
1192792	28901
1192793	28901
1192790	28901
1284303	28901
1165949	562
1310618	470
1284302	28901
1274865	562
1274867	562
1274866	562
1274869	562
1284300	28901
1288493	1280
1288492	53345
1333853	40324
1288496	1496
1284306	28901
1292372	33010
1284305	28901
1073969	2426
1121925	136093
1267362	1773
1267363	1773
1267360	1773
1267361	1773
1267364	1773
1185327	53413
1185325	1610
1185324	1596
1337391	210
1337390	210
1337395	210
1249484	173
1249483	293069
1249482	1515
1249481	219301
508746	44473
1282664	1077464
1397901	1773
1397906	1773
1397904	1773
1074000	535744
1398023	1280
1339328	817
1116062	562
1116065	562
439189	230752
455448	1126
1328892	467598
455446	1126
1123491	675
1123490	187328
1123493	335972
1123496	435912
1123499	61
455441	1126
1388299	1280
455443	1126
1284805	573
1284807	573
858658	47770
858659	47770
858652	109790
858653	47770
858650	47770
858651	47770
858656	47770
858657	47770
858654	47770
858655	47770
1309793	9
1402511	287
137722	193
1189425	59512
1291002	409322
1397967	28901
1346029	1280
1010802	562
1346028	1280
1223330	505729
1161913	213312
218496	2039
218497	83555
218495	1349
218493	54736
218491	29471
1346026	1280
319795	68909
1029997	28901
1190580	487
306254	195
1346024	1280
1346023	1280
755923	632
755920	632
1346022	1280
639282	197162
639283	921
1193146	303
487890	339
991789	28446
487891	339
487892	339
487893	339
1007871	813
487894	339
487895	339
913079	28901
1269275	948
1325586	1773
888057	739
1203549	712383
1189511	59512
1203540	1685
868192	562
862719	193
1203546	573
513224	513223
1203547	573
513221	44823
513220	1126
1334627	1596
513222	75560
1340002	119532
31981	1557
1402181	1773
1402180	1773
1402187	1773
1387346	28901
486998	28901
743525	37636
675505	675502
675504	675502
675507	675502
675506	675502
675508	675502
33930	1428
1048936	198593
1391994	1764
1088877	263
393120	1639
393121	1639
1310226	28450
1310227	28450
1310224	28450
1310225	28450
1310222	28450
1310223	28450
1310220	28450
1310221	28450
393124	1639
1115513	83655
393126	1639
393127	1639
1226115	573
1330047	40215
1081659	1304
1147214	562
1388457	1280
1328314	353
1010808	562
1345528	210
1005395	303
1005394	28901
1005397	562
1005396	562
1005399	562
1005398	562
1245475	2015
1126889	562
1126888	562
1274897	562
1031919	206
548480	216816
548485	1598
1305618	36876
1305617	393921
1328891	467598
317616	1126
317610	1176
1366054	54
129871	68246
129872	97399
1010807	562
1010806	562
1010805	562
1010804	562
469605	849
469604	851
469607	851
469606	851
469601	851
469603	851
469602	851
1137226	272131
1274891	562
92824	339
92825	339
92826	339
92827	339
1010809	562
1137225	1179
92828	53413
1137739	28901
1311228	470
936455	508869
675423	54296
675420	54296
675421	54296
1274743	1178
1118158	198252
267933	136073
267937	1166
267936	1166
267935	1166
267934	54295
267939	1166
267938	1166
1311045	470
1311044	470
1311047	470
1311041	470
1311040	470
1311043	470
1311042	470
1311049	470
1311048	470
1051660	1582
1051661	1582
1051662	1828
1218115	134536
1392017	1280
868169	562
868168	562
868165	562
868164	562
445983	139
445984	139
1399026	28901
1399025	28901
1399022	28901
1169314	1351
1169315	562
1169316	562
1169317	562
1169312	1351
1169313	1351
1339343	823
449440	1126
1095693	487
1191302	246167
1191304	246167
1095692	487
1391912	1148157
